id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,user_encoded,product_encoded,interaction
T000098,U001,P003,2025-10-30,22:09,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.3
T000099,U005,P035,2026-04-17,09:50,Pemasukan,Laundry,7,25000,166250,Cash,Tidak Ada Event,Diskon 5%,Berhasil,4,34,0.7
T000099,U005,P032,2026-04-17,09:50,Pemasukan,Laundry,4,15000,57000,Cash,Tidak Ada Event,Diskon 5%,Berhasil,4,31,0.4
T000100,U004,P028,2025-11-13,12:46,Pemasukan,Bakery,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.4
T000100,U004,P027,2025-11-13,12:46,Pemasukan,Bakery,1,22000,22000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.1
T000101,U001,P001,2026-02-11,19:35,Pemasukan,Minuman,3,15000,38250,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,0,0.3
T000101,U001,P004,2026-02-11,19:35,Pemasukan,Minuman,4,10000,34000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,3,0.4
T000102,U006,P037,2025-06-22,14:38,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T000102,U006,P039,2025-06-22,14:38,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T000103,U003,P025,2024-11-09,16:36,Pemasukan,Frozen Food,3,25000,71250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,2,24,0.3
T000103,U003,P024,2024-11-09,16:36,Pemasukan,Frozen Food,3,22000,62700,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,2,23,0.3
T000103,U003,P016,2024-11-09,16:36,Pengeluaran,Makanan,3,35000,99750,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,2,15,0.3
T000103,U003,P020,2024-11-09,16:36,Pemasukan,Makanan,3,15000,42750,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,2,19,0.3
T000104,U002,P014,2026-05-30,08:09,Pemasukan,Snack,2,14000,23800,Transfer,Tidak Ada Event,Diskon 15%,Berhasil,1,13,0.2
T000105,U004,P030,2025-09-15,08:23,Pemasukan,Bakery,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.2
T000105,U004,P026,2025-09-15,08:23,Pemasukan,Bakery,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.1
T000105,U004,P029,2025-09-15,08:23,Pemasukan,Bakery,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.3
T000106,U004,P028,2026-02-10,15:28,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T000106,U004,P029,2026-02-10,15:28,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.4
T000107,U003,P019,2024-08-30,15:25,Pemasukan,Makanan,2,28000,56000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.2
T000108,U003,P024,2025-06-15,13:00,Pemasukan,Frozen Food,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.2
T000109,U006,P036,2026-04-28,11:25,Pemasukan,Fashion,2,150000,300000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T000109,U006,P038,2026-04-28,11:25,Pemasukan,Fashion,2,75000,150000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T000110,U004,P026,2024-10-22,11:10,Pemasukan,Bakery,2,18000,34200,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,25,0.2
T000110,U004,P029,2024-10-22,11:10,Pemasukan,Bakery,4,12000,45600,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,28,0.4
T000110,U004,P030,2024-10-22,11:10,Pemasukan,Bakery,4,28000,106400,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,29,0.4
T000111,U006,P040,2026-04-13,13:21,Pemasukan,Fashion,2,50000,100000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T000111,U006,P037,2026-04-13,13:21,Pemasukan,Fashion,1,90000,90000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T000112,U002,P008,2025-08-07,10:11,Pemasukan,Sembako,8,16000,128000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.8
T000112,U002,P013,2025-08-07,10:11,Pemasukan,Snack,5,15000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.5
T000113,U005,P034,2026-11-21,18:39,Pemasukan,Laundry,5,7000,35000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.5
T000113,U005,P035,2026-11-21,18:39,Pemasukan,Laundry,1,25000,25000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.1
T000114,U001,P001,2025-10-06,21:28,Pemasukan,Minuman,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.4
T000115,U005,P035,2025-03-15,15:58,Pemasukan,Laundry,1,25000,25000,Cash,Ramadan,Harga Normal,Berhasil,4,34,0.1
T000115,U005,P032,2025-03-15,15:58,Pengeluaran,Laundry,6,15000,90000,Cash,Ramadan,Harga Normal,Berhasil,4,31,0.6
T000116,U001,P005,2026-11-08,23:11,Pemasukan,Minuman,3,5000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.3
T000116,U001,P002,2026-11-08,23:11,Pemasukan,Minuman,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.3
T000116,U001,P004,2026-11-08,23:11,Pemasukan,Minuman,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.1
T000116,U001,P003,2026-11-08,23:11,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.3
T000117,U001,P002,2026-03-11,20:16,Pemasukan,Minuman,1,20000,17000,Transfer,Ramadan,Diskon 15%,Berhasil,0,1,0.1
T000117,U001,P003,2026-03-11,20:16,Pemasukan,Minuman,2,18000,30600,Transfer,Ramadan,Diskon 15%,Berhasil,0,2,0.2
T000118,U003,P024,2026-05-17,22:25,Pemasukan,Frozen Food,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.4
T000119,U003,P017,2026-10-25,14:42,Pemasukan,Makanan,1,20000,16000,Cash,Tidak Ada Event,Diskon 20%,Berhasil,2,16,0.1
T000119,U003,P022,2026-10-25,14:42,Pengeluaran,Frozen Food,2,15000,24000,Cash,Tidak Ada Event,Diskon 20%,Berhasil,2,21,0.2
T000119,U003,P021,2026-10-25,14:42,Pengeluaran,Frozen Food,3,18000,43200,Cash,Tidak Ada Event,Diskon 20%,Berhasil,2,20,0.3
T000120,U004,P030,2025-04-15,09:08,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.3
T000120,U004,P026,2025-04-15,09:08,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.2
T000120,U004,P028,2025-04-15,09:08,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.2
T000121,U006,P039,2025-10-17,21:28,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T000121,U006,P038,2025-10-17,21:28,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T000122,U004,P029,2025-04-17,11:43,Pengeluaran,Bakery,4,12000,48000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.4
T000123,U002,P007,2024-12-09,20:16,Pemasukan,Sembako,2,70000,140000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.2
T000123,U002,P014,2024-12-09,20:16,Pemasukan,Snack,2,14000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.2
T000124,U005,P034,2025-07-01,14:05,Pemasukan,Laundry,6,7000,39900,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,33,0.6
T000124,U005,P031,2025-07-01,14:05,Pemasukan,Laundry,2,12000,22800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,30,0.2
T000124,U005,P032,2025-07-01,14:05,Pemasukan,Laundry,1,15000,14250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,31,0.1
T000125,U001,P002,2025-11-26,19:08,Pemasukan,Minuman,4,20000,72000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,0,1,0.4
T000125,U001,P004,2025-11-26,19:08,Pemasukan,Minuman,1,10000,9000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,0,3,0.1
T000126,U002,P009,2025-01-01,15:46,Pemasukan,Sembako,1,28000,28000,Cash,Tahun Baru,Harga Normal,Berhasil,1,8,0.1
T000126,U002,P010,2025-01-01,15:46,Pemasukan,Sembako,10,12000,120000,Cash,Tahun Baru,Harga Normal,Berhasil,1,9,1.0
T000126,U002,P007,2025-01-01,15:46,Pemasukan,Sembako,2,70000,140000,Cash,Tahun Baru,Harga Normal,Berhasil,1,6,0.2
T000127,U004,P028,2026-06-04,14:01,Pemasukan,Bakery,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T000127,U004,P029,2026-06-04,14:01,Pemasukan,Bakery,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.2
T000128,U002,P014,2024-08-23,15:23,Pemasukan,Snack,4,14000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.4
T000128,U002,P015,2024-08-23,15:23,Pemasukan,Snack,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.1
T000128,U002,P006,2024-08-23,15:23,Pemasukan,Sembako,6,18000,108000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,5,0.6
T000129,U001,P005,2026-01-10,18:22,Pemasukan,Minuman,3,5000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.3
T000130,U003,P023,2026-01-25,17:52,Pemasukan,Frozen Food,2,18000,34200,Cash,Tidak Ada Event,Diskon 5%,Berhasil,2,22,0.2
T000130,U003,P018,2026-01-25,17:52,Pemasukan,Makanan,4,25000,95000,Cash,Tidak Ada Event,Diskon 5%,Berhasil,2,17,0.4
T000131,U002,P014,2024-05-29,19:12,Pemasukan,Snack,3,14000,37800,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,1,13,0.3
T000131,U002,P013,2024-05-29,19:12,Pemasukan,Snack,6,15000,81000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,1,12,0.6
T000132,U003,P022,2026-12-14,12:55,Pemasukan,Frozen Food,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,21,0.4
T000132,U003,P025,2026-12-14,12:55,Pemasukan,Frozen Food,2,25000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.2
T000132,U003,P023,2026-12-14,12:55,Pemasukan,Frozen Food,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.4
T000133,U005,P032,2025-11-01,09:46,Pemasukan,Laundry,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.2
T000133,U005,P033,2025-11-01,09:46,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.5
T000133,U005,P035,2025-11-01,09:46,Pemasukan,Laundry,7,25000,175000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.7
T000133,U005,P031,2025-11-01,09:46,Pemasukan,Laundry,8,12000,96000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.8
T000134,U001,P001,2026-01-01,22:27,Pengeluaran,Minuman,2,15000,24000,QRIS,Tahun Baru,Diskon 20%,Berhasil,0,0,0.2
T000134,U001,P004,2026-01-01,22:27,Pemasukan,Minuman,2,10000,16000,QRIS,Tahun Baru,Diskon 20%,Berhasil,0,3,0.2
T000134,U001,P002,2026-01-01,22:27,Pemasukan,Minuman,4,20000,64000,QRIS,Tahun Baru,Diskon 20%,Berhasil,0,1,0.4
T000135,U001,P002,2025-05-07,23:23,Pengeluaran,Minuman,4,20000,72000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,0,1,0.4
T000136,U003,P020,2025-10-12,13:36,Pengeluaran,Makanan,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,19,0.2
T000137,U001,P004,2025-01-25,21:33,Pemasukan,Minuman,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.3
T000137,U001,P002,2025-01-25,21:33,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.4
T000137,U001,P003,2025-01-25,21:33,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T000138,U004,P028,2025-03-26,17:28,Pemasukan,Bakery,3,15000,38250,QRIS,Ramadan,Diskon 15%,Berhasil,3,27,0.3
T000138,U004,P026,2025-03-26,17:28,Pemasukan,Bakery,2,18000,30600,QRIS,Ramadan,Diskon 15%,Berhasil,3,25,0.2
T000138,U004,P030,2025-03-26,17:28,Pemasukan,Bakery,2,28000,47600,QRIS,Ramadan,Diskon 15%,Berhasil,3,29,0.2
T000138,U004,P027,2025-03-26,17:28,Pemasukan,Bakery,2,22000,37400,QRIS,Ramadan,Diskon 15%,Berhasil,3,26,0.2
T000139,U002,P014,2026-12-07,07:23,Pemasukan,Snack,1,14000,14000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.1
T000139,U002,P008,2026-12-07,07:23,Pemasukan,Sembako,8,16000,128000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.8
T000139,U002,P007,2026-12-07,07:23,Pemasukan,Sembako,7,70000,490000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.7
T000140,U001,P002,2024-09-22,20:41,Pemasukan,Minuman,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.2
T000140,U001,P005,2024-09-22,20:41,Pemasukan,Minuman,1,5000,5000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.1
T000141,U005,P035,2025-07-07,12:10,Pemasukan,Laundry,5,25000,112500,QRIS,7.7 Sale,Diskon 10%,Berhasil,4,34,0.5
T000142,U003,P017,2025-02-01,22:35,Pemasukan,Makanan,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,16,0.2
T000142,U003,P024,2025-02-01,22:35,Pemasukan,Frozen Food,5,22000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.5
T000143,U006,P040,2026-04-11,19:02,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T000143,U006,P038,2026-04-11,19:02,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T000144,U001,P004,2026-10-25,23:34,Pemasukan,Minuman,4,10000,34000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,3,0.4
T000144,U001,P003,2026-10-25,23:34,Pemasukan,Minuman,1,18000,15300,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,0,2,0.1
T000145,U004,P028,2026-02-08,13:13,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.2
T000145,U004,P030,2026-02-08,13:13,Pemasukan,Bakery,1,28000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.1
T000145,U004,P027,2026-02-08,13:13,Pemasukan,Bakery,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.4
T000146,U004,P029,2025-06-11,08:06,Pengeluaran,Bakery,3,12000,32400,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,28,0.3
T000146,U004,P027,2025-06-11,08:06,Pemasukan,Bakery,3,22000,59400,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,26,0.3
T000146,U004,P026,2025-06-11,08:06,Pemasukan,Bakery,2,18000,32400,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,25,0.2
T000147,U005,P035,2026-05-25,15:56,Pemasukan,Laundry,4,25000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.4
T000147,U005,P034,2026-05-25,15:56,Pemasukan,Laundry,1,7000,7000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.1
T000147,U005,P031,2026-05-25,15:56,Pemasukan,Laundry,8,12000,96000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.8
T000148,U006,P038,2026-08-25,14:34,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T000148,U006,P039,2026-08-25,14:34,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T000148,U006,P037,2026-08-25,14:34,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T000149,U005,P031,2026-05-08,16:17,Pemasukan,Laundry,7,12000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.7
T000150,U003,P016,2026-02-06,17:48,Pemasukan,Makanan,1,35000,35000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,15,0.1
T000150,U003,P025,2026-02-06,17:48,Pemasukan,Frozen Food,3,25000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.3
T000151,U005,P032,2026-05-14,10:38,Pemasukan,Laundry,5,15000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.5
T000151,U005,P034,2026-05-14,10:38,Pemasukan,Laundry,8,7000,56000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.8
T000152,U003,P020,2025-11-13,12:23,Pemasukan,Makanan,5,15000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,19,0.5
T000152,U003,P016,2025-11-13,12:23,Pemasukan,Makanan,5,35000,175000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,15,0.5
T000153,U006,P039,2025-06-22,19:30,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T000153,U006,P037,2025-06-22,19:30,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T000154,U004,P030,2025-08-18,12:09,Pemasukan,Bakery,1,28000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.1
T000154,U004,P029,2025-08-18,12:09,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.2
T000155,U006,P040,2026-09-02,18:24,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T000155,U006,P038,2026-09-02,18:24,Pengeluaran,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T000156,U003,P023,2026-02-06,16:14,Pemasukan,Frozen Food,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan,2,22,0.3
T000157,U005,P034,2025-11-08,12:07,Pemasukan,Laundry,5,7000,35000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.5
T000157,U005,P033,2025-11-08,12:07,Pemasukan,Laundry,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.2
T000157,U005,P031,2025-11-08,12:07,Pemasukan,Laundry,8,12000,96000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.8
T000158,U006,P037,2026-09-03,13:12,Pemasukan,Fashion,1,90000,81000,Cash,Tidak Ada Event,Diskon 10%,Berhasil,5,36,0.1
T000158,U006,P036,2026-09-03,13:12,Pemasukan,Fashion,1,150000,135000,Cash,Tidak Ada Event,Diskon 10%,Berhasil,5,35,0.1
T000159,U001,P001,2024-08-02,21:21,Pemasukan,Minuman,4,15000,60000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.4
T000159,U001,P002,2024-08-02,21:21,Pemasukan,Minuman,2,20000,40000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.2
T000159,U001,P004,2024-08-02,21:21,Pemasukan,Minuman,3,10000,30000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.3
T000160,U006,P036,2025-06-30,11:41,Pemasukan,Fashion,2,150000,300000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T000160,U006,P037,2025-06-30,11:41,Pengeluaran,Fashion,1,90000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T000161,U001,P005,2026-04-02,21:11,Pengeluaran,Minuman,1,5000,4750,Transfer,Tidak Ada Event,Diskon 5%,Berhasil,0,4,0.1
T000162,U003,P024,2025-05-02,19:41,Pemasukan,Frozen Food,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.2
T000162,U003,P023,2025-05-02,19:41,Pemasukan,Frozen Food,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.3
T000162,U003,P020,2025-05-02,19:41,Pemasukan,Makanan,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,19,0.4
T000163,U006,P037,2025-11-07,10:47,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T000163,U006,P039,2025-11-07,10:47,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T000163,U006,P040,2025-11-07,10:47,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T000164,U002,P010,2024-03-14,11:24,Pemasukan,Sembako,6,12000,72000,QRIS,Ramadan,Harga Normal,Berhasil,1,9,0.6
T000164,U002,P006,2024-03-14,11:24,Pemasukan,Sembako,1,18000,18000,QRIS,Ramadan,Harga Normal,Berhasil,1,5,0.1
T000164,U002,P015,2024-03-14,11:24,Pemasukan,Snack,4,10000,40000,QRIS,Ramadan,Harga Normal,Berhasil,1,14,0.4
T000164,U002,P011,2024-03-14,11:24,Pemasukan,Snack,4,12000,48000,QRIS,Ramadan,Harga Normal,Berhasil,1,10,0.4
T000165,U006,P037,2026-03-15,21:07,Pemasukan,Fashion,2,90000,180000,Cash,Ramadan,Harga Normal,Berhasil,5,36,0.2
T000166,U006,P037,2026-05-18,16:44,Pemasukan,Fashion,1,90000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T000166,U006,P040,2026-05-18,16:44,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T000166,U006,P038,2026-05-18,16:44,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T000167,U005,P034,2026-07-03,11:36,Pemasukan,Laundry,4,7000,28000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.4
T000167,U005,P031,2026-07-03,11:36,Pemasukan,Laundry,8,12000,96000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.8
T000167,U005,P033,2026-07-03,11:36,Pemasukan,Laundry,8,12000,96000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.8
T000168,U004,P028,2025-02-13,14:26,Pemasukan,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.4
T000168,U004,P026,2025-02-13,14:26,Pemasukan,Bakery,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.1
T000169,U005,P031,2025-04-16,08:27,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.7
T000169,U005,P034,2025-04-16,08:27,Pemasukan,Laundry,3,7000,21000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.3
T000169,U005,P035,2025-04-16,08:27,Pemasukan,Laundry,7,25000,175000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.7
T000169,U005,P032,2025-04-16,08:27,Pemasukan,Laundry,7,15000,105000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.7
T000170,U004,P026,2025-10-20,07:43,Pemasukan,Bakery,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.4
T000170,U004,P027,2025-10-20,07:43,Pemasukan,Bakery,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.2
T000170,U004,P028,2025-10-20,07:43,Pengeluaran,Bakery,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.1
T000171,U004,P029,2026-08-21,17:34,Pemasukan,Bakery,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.3
T000172,U002,P006,2024-10-18,07:51,Pemasukan,Sembako,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,5,0.2
T000172,U002,P009,2024-10-18,07:51,Pemasukan,Sembako,1,28000,28000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.1
T000172,U002,P014,2024-10-18,07:51,Pemasukan,Snack,6,14000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,13,0.6
T000173,U001,P001,2025-05-25,23:02,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.2
T000174,U003,P019,2025-03-11,21:20,Pemasukan,Makanan,5,28000,140000,Cash,Ramadan,Harga Normal,Berhasil,2,18,0.5
T000174,U003,P020,2025-03-11,21:20,Pemasukan,Makanan,3,15000,45000,Cash,Ramadan,Harga Normal,Berhasil,2,19,0.3
T000174,U003,P018,2025-03-11,21:20,Pengeluaran,Makanan,5,25000,125000,Cash,Ramadan,Harga Normal,Berhasil,2,17,0.5
T000175,U006,P039,2025-10-27,20:43,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T000175,U006,P038,2025-10-27,20:43,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T000175,U006,P040,2025-10-27,20:43,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T000175,U006,P037,2025-10-27,20:43,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T000176,U006,P040,2025-09-25,17:58,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T000176,U006,P037,2025-09-25,17:58,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T000177,U001,P004,2026-07-19,20:05,Pemasukan,Minuman,1,10000,9500,Cash,Tidak Ada Event,Diskon 5%,Berhasil,0,3,0.1
T000178,U002,P009,2025-05-19,14:13,Pemasukan,Sembako,2,28000,47600,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,1,8,0.2
