id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi
T000201,U003,P012,2024-08-21,17:55,Pemasukan,Makanan,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000202,U001,P004,2026-02-01,23:28,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000203,U004,P019,2026-09-09,18:33,Pemasukan,Minuman,3,22000,66000,QRIS,9.9 Sale,Diskon 10%,Berhasil
T000204,U001,P005,2026-06-09,22:18,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000205,U003,P014,2025-05-24,18:10,Pemasukan,Frozen Food,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000206,U006,P030,2026-04-27,14:40,Pengeluaran,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000207,U006,P028,2026-06-20,10:09,Pemasukan,Fashion,1,95000,95000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000208,U002,P007,2024-07-16,12:24,Pengeluaran,Sembako,6,18000,108000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000209,U006,P028,2026-08-04,17:48,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000210,U004,P018,2025-08-18,07:01,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000211,U005,P023,2025-06-01,19:28,Pemasukan,Laundry,5,15000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000212,U004,P016,2025-04-23,07:28,Pemasukan,Bakery,2,12000,24000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000213,U006,P028,2026-03-24,18:34,Pemasukan,Fashion,1,95000,95000,QRIS,Lebaran,Harga Normal,Berhasil
T000214,U006,P028,2025-10-26,11:12,Pemasukan,Fashion,1,95000,95000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000215,U003,P015,2026-02-02,19:51,Pengeluaran,Frozen Food,3,18000,54000,QRIS,2.2 Sale,Harga Normal,Berhasil
T000216,U001,P004,2025-10-04,22:26,Pemasukan,Bakery,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000217,U003,P011,2026-05-03,19:43,Pemasukan,Makanan,4,20000,80000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T000218,U006,P027,2026-12-23,16:32,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000219,U002,P007,2025-11-13,12:59,Pemasukan,Sembako,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000220,U001,P002,2025-06-06,19:40,Pemasukan,Minuman,3,15000,45000,Cash,6.6 Sale,Harga Normal,Berhasil
T000221,U006,P030,2025-10-20,12:42,Pemasukan,Fashion,1,55000,55000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000222,U001,P001,2024-03-08,23:49,Pemasukan,Minuman,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Dibatalkan
T000223,U005,P025,2026-04-03,15:56,Pemasukan,Jasa Laundry,1,12000,12000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T000224,U004,P019,2025-06-08,13:04,Pemasukan,Minuman,3,22000,66000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000225,U004,P017,2026-01-19,15:09,Pemasukan,Bakery,3,8000,24000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000226,U003,P012,2025-08-27,20:35,Pemasukan,Makanan,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000227,U003,P012,2025-10-18,13:03,Pemasukan,Makanan,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000228,U002,P008,2025-01-22,18:20,Pemasukan,Sembako,10,16000,160000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000229,U004,P018,2026-02-23,06:05,Pengeluaran,Bakery,4,15000,60000,Cash,Ramadan,Harga Normal,Berhasil
T000230,U002,P006,2026-02-21,11:31,Pemasukan,Sembako,1,75000,75000,Cash,Ramadan,Diskon 5%,Berhasil
T000231,U003,P011,2026-01-15,18:08,Pemasukan,Makanan,1,20000,20000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000232,U004,P016,2025-10-10,06:36,Pemasukan,Bakery,4,12000,48000,QRIS,10.10 Sale,Harga Normal,Berhasil
T000233,U001,P005,2026-03-11,22:17,Pemasukan,Snack,4,12000,48000,Cash,Ramadan,Diskon 5%,Berhasil
T000234,U001,P001,2024-09-29,20:50,Pengeluaran,Minuman,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000235,U002,P010,2025-04-12,15:02,Pemasukan,Minuman,4,2500,10000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T000236,U004,P019,2026-03-16,15:57,Pemasukan,Minuman,2,22000,44000,QRIS,Ramadan,Harga Normal,Berhasil
T000237,U002,P010,2026-05-14,16:21,Pemasukan,Minuman,3,2500,7500,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000238,U006,P028,2026-11-28,10:23,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000239,U003,P011,2026-10-08,19:16,Pengeluaran,Makanan,5,20000,100000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000240,U002,P010,2024-06-14,09:33,Pemasukan,Minuman,4,2500,10000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T000241,U002,P006,2025-07-10,18:07,Pemasukan,Sembako,10,75000,750000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000242,U002,P007,2026-06-24,15:49,Pemasukan,Sembako,7,18000,126000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T000243,U001,P005,2024-10-18,22:20,Pengeluaran,Snack,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000244,U003,P014,2025-01-08,17:34,Pemasukan,Frozen Food,5,12000,60000,Transfer,Tidak Ada Event,Diskon 10%,Berhasil
T000245,U006,P030,2026-01-26,13:15,Pemasukan,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000246,U003,P012,2026-07-06,17:30,Pemasukan,Makanan,4,18000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000247,U001,P004,2026-02-25,19:18,Pemasukan,Bakery,3,18000,54000,Transfer,Ramadan,Harga Normal,Berhasil
T000248,U004,P018,2026-08-03,09:12,Pemasukan,Bakery,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000249,U003,P011,2024-12-02,21:15,Pemasukan,Makanan,5,20000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000250,U006,P026,2025-12-25,16:21,Pemasukan,Fashion,1,85000,85000,QRIS,Natal,Diskon 5%,Dibatalkan
T000251,U002,P010,2024-03-11,13:41,Pengeluaran,Minuman,2,2500,5000,Cash,Ramadan,Harga Normal,Berhasil
T000252,U002,P008,2025-10-10,17:03,Pemasukan,Sembako,5,16000,80000,QRIS,10.10 Sale,Diskon 5%,Berhasil
T000253,U002,P007,2024-05-16,20:11,Pengeluaran,Sembako,7,18000,126000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000254,U002,P006,2025-10-14,11:36,Pemasukan,Sembako,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000255,U006,P030,2026-11-08,12:54,Pemasukan,Fashion,2,55000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000256,U003,P014,2024-12-28,14:00,Pemasukan,Frozen Food,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000257,U002,P010,2025-02-23,20:27,Pemasukan,Minuman,4,2500,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000258,U001,P002,2025-01-22,20:59,Pemasukan,Minuman,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000259,U004,P018,2026-11-11,10:37,Pemasukan,Bakery,3,15000,45000,QRIS,11.11 Sale,Harga Normal,Berhasil
T000260,U003,P012,2026-06-24,22:07,Pemasukan,Makanan,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000261,U005,P021,2025-12-16,13:39,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000262,U004,P020,2026-11-05,12:44,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Diskon 15%,Berhasil
T000263,U006,P027,2025-12-10,18:28,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000264,U001,P005,2024-05-15,19:36,Pemasukan,Snack,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000265,U004,P017,2025-01-28,07:57,Pemasukan,Bakery,4,8000,32000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000266,U005,P024,2026-04-02,08:35,Pemasukan,Jasa Laundry,10,7000,70000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T000267,U004,P016,2025-06-18,15:04,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T000268,U005,P021,2025-04-03,08:18,Pemasukan,Laundry,8,12000,96000,Transfer,Lebaran,Harga Normal,Dibatalkan
T000269,U006,P028,2026-07-05,17:55,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000270,U006,P027,2026-11-04,11:11,Pengeluaran,Fashion,2,65000,130000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000271,U006,P026,2025-12-15,14:29,Pemasukan,Fashion,1,85000,85000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000272,U004,P017,2025-05-24,11:09,Pemasukan,Bakery,4,8000,32000,Transfer,Tidak Ada Event,Diskon 15%,Berhasil
T000273,U001,P005,2026-05-17,19:13,Pemasukan,Snack,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000274,U005,P021,2026-12-21,19:02,Pemasukan,Laundry,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000275,U001,P005,2024-10-22,19:52,Pemasukan,Snack,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000276,U005,P023,2026-12-21,12:56,Pemasukan,Laundry,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000277,U004,P018,2025-08-04,14:37,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000278,U004,P019,2026-04-23,11:41,Pemasukan,Minuman,1,22000,22000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000279,U004,P017,2025-11-23,12:11,Pemasukan,Bakery,3,8000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000280,U003,P012,2026-12-10,12:35,Pemasukan,Makanan,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000281,U002,P007,2026-05-05,10:21,Pemasukan,Sembako,5,18000,90000,Cash,5.5 Sale,Harga Normal,Berhasil
T000282,U005,P021,2025-08-15,14:43,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000283,U005,P025,2026-12-20,15:13,Pemasukan,Jasa Laundry,4,12000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000284,U002,P006,2025-03-25,10:44,Pemasukan,Sembako,8,75000,600000,QRIS,Ramadan,Harga Normal,Berhasil
T000285,U005,P023,2025-12-27,15:34,Pemasukan,Laundry,7,15000,105000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000286,U005,P024,2026-06-25,19:30,Pemasukan,Jasa Laundry,2,7000,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000287,U003,P011,2025-09-11,15:47,Pemasukan,Makanan,5,20000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000288,U005,P023,2026-04-04,11:21,Pemasukan,Laundry,3,15000,45000,Cash,4.4 Sale,Harga Normal,Berhasil
T000289,U005,P023,2026-12-03,15:46,Pemasukan,Laundry,5,15000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000290,U006,P027,2026-04-26,21:34,Pemasukan,Fashion,1,65000,65000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T000291,U005,P021,2025-03-07,08:26,Pemasukan,Laundry,1,12000,12000,Cash,Ramadan,Harga Normal,Berhasil
T000292,U006,P026,2025-10-02,18:29,Pemasukan,Fashion,1,85000,85000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000293,U005,P024,2026-06-10,08:34,Pemasukan,Jasa Laundry,1,7000,7000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000294,U006,P030,2026-02-06,10:32,Pemasukan,Fashion,2,55000,110000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000295,U001,P005,2024-07-25,19:12,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000296,U004,P018,2024-12-20,13:36,Pemasukan,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000297,U006,P026,2025-07-22,16:24,Pemasukan,Fashion,1,85000,85000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000298,U001,P001,2024-12-25,21:41,Pemasukan,Minuman,4,18000,72000,Cash,Natal,Harga Normal,Berhasil
T000299,U001,P002,2025-04-24,20:02,Pengeluaran,Minuman,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000300,U005,P021,2026-12-06,13:01,Pengeluaran,Laundry,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000301,U006,P026,2026-06-12,12:36,Pemasukan,Fashion,2,85000,170000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T000302,U003,P012,2025-08-12,20:47,Pengeluaran,Makanan,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000303,U002,P008,2024-08-03,19:39,Pengeluaran,Sembako,10,16000,160000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T000304,U001,P004,2025-07-22,19:22,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000305,U006,P029,2026-12-21,19:18,Pemasukan,Fashion,1,45000,45000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000306,U003,P014,2024-12-19,18:20,Pemasukan,Frozen Food,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000307,U004,P018,2025-10-04,08:05,Pemasukan,Bakery,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000308,U005,P021,2026-03-25,09:22,Pemasukan,Laundry,1,12000,12000,Cash,Lebaran,Harga Normal,Berhasil
T000309,U004,P018,2024-10-13,12:49,Pemasukan,Bakery,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000310,U005,P024,2025-07-24,10:17,Pemasukan,Jasa Laundry,3,7000,21000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000311,U002,P008,2026-08-08,11:30,Pemasukan,Sembako,7,16000,112000,QRIS,8.8 Sale,Harga Normal,Berhasil
T000312,U006,P030,2026-09-20,17:06,Pemasukan,Fashion,1,55000,55000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000313,U005,P023,2026-02-25,13:27,Pemasukan,Laundry,8,15000,120000,Cash,Ramadan,Harga Normal,Berhasil
T000314,U003,P015,2025-06-08,19:20,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000315,U006,P030,2026-09-15,15:24,Pemasukan,Fashion,1,55000,55000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000316,U005,P025,2025-08-24,10:43,Pemasukan,Jasa Laundry,9,12000,108000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T000317,U006,P029,2025-12-01,21:04,Pemasukan,Fashion,2,45000,90000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T000318,U002,P007,2025-11-11,17:09,Pemasukan,Sembako,5,18000,90000,QRIS,11.11 Sale,Harga Normal,Berhasil
T000319,U005,P025,2026-06-06,16:32,Pengeluaran,Jasa Laundry,7,12000,84000,Cash,6.6 Sale,Harga Normal,Berhasil
T000320,U001,P005,2026-01-15,23:58,Pemasukan,Snack,5,12000,60000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000321,U006,P027,2026-04-29,19:41,Pemasukan,Fashion,1,65000,65000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T000322,U004,P016,2025-01-17,10:14,Pemasukan,Bakery,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000323,U006,P027,2026-12-11,15:25,Pemasukan,Fashion,2,65000,130000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000324,U005,P023,2025-07-05,15:06,Pemasukan,Laundry,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000325,U002,P008,2026-02-12,14:50,Pemasukan,Sembako,6,16000,96000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000326,U001,P004,2026-06-25,18:19,Pemasukan,Bakery,3,18000,54000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000327,U003,P011,2026-05-09,15:33,Pemasukan,Makanan,2,20000,40000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000328,U004,P017,2026-01-17,16:11,Pemasukan,Bakery,4,8000,32000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000329,U001,P004,2025-02-17,21:00,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000330,U006,P030,2025-07-04,18:11,Pemasukan,Fashion,1,55000,55000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000331,U003,P014,2026-06-01,22:20,Pemasukan,Frozen Food,5,12000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000332,U001,P003,2025-12-22,22:11,Pemasukan,Minuman,4,20000,80000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000333,U005,P022,2025-04-28,09:15,Pemasukan,Laundry,6,10000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000334,U002,P009,2026-05-05,09:36,Pemasukan,Makanan,5,3500,17500,QRIS,5.5 Sale,Harga Normal,Berhasil
T000335,U005,P022,2026-11-23,15:18,Pemasukan,Laundry,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000336,U001,P001,2026-01-14,19:12,Pemasukan,Minuman,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000337,U004,P019,2025-11-23,17:53,Pemasukan,Minuman,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000338,U001,P003,2025-04-05,20:14,Pemasukan,Minuman,1,20000,20000,QRIS,Lebaran,Diskon 20%,Berhasil
T000339,U005,P025,2026-06-23,09:36,Pemasukan,Jasa Laundry,9,12000,108000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000340,U005,P024,2025-03-15,11:27,Pemasukan,Jasa Laundry,9,7000,63000,Cash,Ramadan,Diskon 15%,Berhasil
T000341,U003,P011,2026-12-27,16:22,Pemasukan,Makanan,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000342,U002,P010,2025-05-04,20:45,Pemasukan,Minuman,3,2500,7500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000343,U002,P007,2025-04-28,16:22,Pemasukan,Sembako,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000344,U003,P013,2026-07-05,21:17,Pengeluaran,Minuman,3,6000,18000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T000345,U002,P006,2026-06-21,20:41,Pemasukan,Sembako,5,75000,375000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000346,U006,P027,2026-03-26,17:09,Pemasukan,Fashion,2,65000,130000,QRIS,Lebaran,Harga Normal,Berhasil
T000347,U004,P016,2026-01-06,12:32,Pemasukan,Bakery,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000348,U004,P020,2025-09-01,18:54,Pemasukan,Minuman,1,18000,18000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000349,U006,P026,2026-05-02,13:27,Pemasukan,Fashion,2,85000,170000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000350,U003,P015,2025-06-25,14:36,Pemasukan,Frozen Food,5,18000,90000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T000351,U001,P001,2024-04-13,18:07,Pengeluaran,Minuman,4,18000,72000,QRIS,Lebaran,Harga Normal,Berhasil
T000352,U001,P002,2026-06-04,23:19,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000353,U003,P011,2025-03-28,22:57,Pemasukan,Makanan,3,20000,60000,QRIS,Ramadan,Harga Normal,Berhasil
T000354,U003,P012,2026-07-28,22:05,Pemasukan,Makanan,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000355,U001,P005,2024-10-07,22:43,Pemasukan,Snack,2,12000,24000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T000356,U001,P002,2026-05-23,18:14,Pemasukan,Minuman,4,15000,60000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000357,U003,P013,2025-07-26,18:49,Pemasukan,Minuman,2,6000,12000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T000358,U002,P010,2024-07-19,16:41,Pemasukan,Minuman,1,2500,2500,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T000359,U006,P029,2025-10-03,13:05,Pemasukan,Fashion,2,45000,90000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T000360,U005,P023,2026-03-01,13:50,Pemasukan,Laundry,7,15000,105000,QRIS,Ramadan,Diskon 5%,Berhasil
T000361,U002,P006,2025-10-05,10:33,Pemasukan,Sembako,5,75000,375000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T000362,U003,P011,2026-05-07,19:24,Pemasukan,Makanan,2,20000,40000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000363,U001,P001,2026-12-26,20:08,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000364,U005,P024,2025-07-27,08:37,Pemasukan,Jasa Laundry,2,7000,14000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000365,U001,P005,2026-04-04,23:45,Pemasukan,Snack,3,12000,36000,QRIS,4.4 Sale,Harga Normal,Berhasil
T000366,U004,P020,2024-12-24,10:05,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000367,U005,P024,2026-01-01,18:48,Pemasukan,Jasa Laundry,10,7000,70000,Cash,Tahun Baru,Diskon 5%,Berhasil
T000368,U003,P014,2026-06-30,12:15,Pemasukan,Frozen Food,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000369,U005,P021,2026-10-17,18:47,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000370,U006,P026,2025-09-18,17:22,Pemasukan,Fashion,1,85000,85000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T000371,U003,P013,2024-11-21,12:21,Pemasukan,Minuman,1,6000,6000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000372,U003,P015,2026-07-14,19:29,Pemasukan,Frozen Food,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000373,U002,P007,2026-03-24,19:06,Pemasukan,Sembako,5,18000,90000,Cash,Lebaran,Diskon 10%,Berhasil
T000374,U002,P006,2024-03-06,10:02,Pemasukan,Sembako,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000375,U001,P002,2026-05-17,19:26,Pemasukan,Minuman,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000376,U005,P021,2026-02-17,10:14,Pemasukan,Laundry,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000377,U004,P018,2025-07-17,07:35,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000378,U005,P025,2025-12-09,15:23,Pemasukan,Jasa Laundry,4,12000,48000,Cash,Tidak Ada Event,Diskon 20%,Dibatalkan
T000379,U002,P007,2025-07-16,13:01,Pemasukan,Sembako,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000380,U001,P001,2025-11-26,23:46,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000381,U004,P016,2026-02-16,17:17,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000382,U006,P029,2026-05-17,19:06,Pemasukan,Fashion,1,45000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000383,U005,P021,2026-09-05,18:08,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000384,U006,P028,2026-03-31,14:14,Pemasukan,Fashion,2,95000,190000,QRIS,Tidak Ada Event,Harga Normal,Dibatalkan
T000385,U005,P022,2025-05-23,10:28,Pemasukan,Laundry,2,10000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000386,U003,P012,2026-09-11,16:29,Pemasukan,Makanan,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000387,U006,P030,2026-03-08,13:53,Pemasukan,Fashion,1,55000,55000,QRIS,Ramadan,Harga Normal,Berhasil
T000388,U002,P009,2026-02-27,07:43,Pemasukan,Makanan,5,3500,17500,QRIS,Ramadan,Harga Normal,Berhasil
T000389,U004,P020,2026-04-23,07:29,Pemasukan,Minuman,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000390,U001,P002,2025-04-09,21:23,Pemasukan,Minuman,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000391,U005,P021,2025-10-24,09:12,Pemasukan,Laundry,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000392,U003,P011,2024-11-17,12:10,Pengeluaran,Makanan,4,20000,80000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T000393,U004,P019,2024-10-31,08:22,Pemasukan,Minuman,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000394,U004,P016,2025-03-02,16:18,Pemasukan,Bakery,2,12000,24000,Cash,Ramadan,Harga Normal,Berhasil
T000395,U001,P004,2025-08-04,21:12,Pemasukan,Bakery,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000396,U005,P024,2025-02-20,15:34,Pemasukan,Jasa Laundry,6,7000,42000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000397,U003,P013,2025-08-16,12:20,Pemasukan,Minuman,2,6000,12000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T000398,U001,P005,2026-09-02,22:14,Pengeluaran,Snack,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000399,U002,P010,2025-08-28,19:14,Pemasukan,Minuman,1,2500,2500,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T000400,U002,P010,2025-06-28,19:47,Pemasukan,Minuman,3,2500,7500,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000401,U006,P030,2026-04-26,19:12,Pemasukan,Fashion,1,55000,55000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T000402,U002,P006,2026-11-30,07:14,Pemasukan,Sembako,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
